t, x, dx, ddx, dddx, ddddx, y, dy, ddy, dddy, ddddy, z, dz, ddz, dddz, ddddz, psi, dpsi, ddpsi, dddpsi, ddddpsi
4.850016, 19.528877, 9.573749, 2.061468, -0.555975, -0.251258, 9.764439, 4.786874, 1.030734, -0.277987, -0.125629, 1.952888, 0.957375, 0.206147, -0.055597, -0.025126, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4.860016, 19.624720, 9.594337, 2.055896, -0.558482, -0.250310, 9.812360, 4.797169, 1.027948, -0.279241, -0.125155, 1.962472, 0.959434, 0.205590, -0.055848, -0.025031, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4.870017, 19.720768, 9.614868, 2.050299, -0.560981, -0.249361, 9.860384, 4.807434, 1.025149, -0.280490, -0.124681, 1.972077, 0.961487, 0.205030, -0.056098, -0.024936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4.880017, 19.817024, 9.635343, 2.044676, -0.563470, -0.248413, 9.908512, 4.817671, 1.022338, -0.281735, -0.124207, 1.981702, 0.963534, 0.204468, -0.056347, -0.024841, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4.890017, 19.913481, 9.655763, 2.039029, -0.565949, -0.247465, 9.956740, 4.827881, 1.019515, -0.282975, -0.123733, 1.991348, 0.965576, 0.203903, -0.056595, -0.024747, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4.900017, 20.010143, 9.676125, 2.033357, -0.568419, -0.246517, 10.005072, 4.838062, 1.016678, -0.284210, -0.123258, 2.001014, 0.967613, 0.203336, -0.056842, -0.024652, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4.910017, 20.107006, 9.696430, 2.027660, -0.570880, -0.245569, 10.053503, 4.848215, 1.013830, -0.285440, -0.122784, 2.010700, 0.969643, 0.202766, -0.057088, -0.024557, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4.920018, 20.204075, 9.716679, 2.021939, -0.573331, -0.244621, 10.102037, 4.858339, 1.010970, -0.286665, -0.122310, 2.020407, 0.971668, 0.202194, -0.057333, -0.024462, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4.930018, 20.301344, 9.736870, 2.016194, -0.575772, -0.243672, 10.150672, 4.868435, 1.008097, -0.287886, -0.121836, 2.030134, 0.973687, 0.201619, -0.057577, -0.024367, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4.940018, 20.398817, 9.757004, 2.010423, -0.578204, -0.242724, 10.199409, 4.878502, 1.005212, -0.289102, -0.121362, 2.039881, 0.975700, 0.201042, -0.057820, -0.024272, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4.950018, 20.496489, 9.777081, 2.004629, -0.580627, -0.241776, 10.248244, 4.888540, 1.002314, -0.290313, -0.120888, 2.049649, 0.977708, 0.200463, -0.058063, -0.024178, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4.960019, 20.594362, 9.797097, 1.998811, -0.583040, -0.240828, 10.297181, 4.898549, 0.999405, -0.291520, -0.120414, 2.059436, 0.979710, 0.199881, -0.058304, -0.024083, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4.970019, 20.692432, 9.817056, 1.992968, -0.585443, -0.239880, 10.346216, 4.908528, 0.996484, -0.292722, -0.119940, 2.069243, 0.981706, 0.199297, -0.058544, -0.023988, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4.980019, 20.790707, 9.836958, 1.987102, -0.587838, -0.238932, 10.395353, 4.918479, 0.993551, -0.293919, -0.119466, 2.079071, 0.983696, 0.198710, -0.058784, -0.023893, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4.990019, 20.889177, 9.856800, 1.981211, -0.590222, -0.237983, 10.444589, 4.928400, 0.990605, -0.295111, -0.118992, 2.088918, 0.985680, 0.198121, -0.059022, -0.023798, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.000020, 20.987848, 9.876583, 1.975297, -0.592597, -0.237035, 10.493924, 4.938292, 0.987648, -0.296299, -0.118518, 2.098785, 0.987658, 0.197530, -0.059260, -0.023704, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.010020, 21.086716, 9.896306, 1.969359, -0.594963, -0.236087, 10.543358, 4.948153, 0.984680, -0.297482, -0.118044, 2.108671, 0.989631, 0.196936, -0.059496, -0.023609, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.020020, 21.185780, 9.915970, 1.963398, -0.597319, -0.235139, 10.592890, 4.957985, 0.981699, -0.298660, -0.117569, 2.118578, 0.991597, 0.196340, -0.059732, -0.023514, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.030020, 21.285040, 9.935575, 1.957412, -0.599666, -0.234191, 10.642520, 4.967788, 0.978706, -0.299833, -0.117095, 2.128504, 0.993557, 0.195741, -0.059967, -0.023419, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.040020, 21.384493, 9.955119, 1.951404, -0.602003, -0.233243, 10.692246, 4.977560, 0.975702, -0.301002, -0.116621, 2.138449, 0.995512, 0.195140, -0.060200, -0.023324, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.050021, 21.484148, 9.974604, 1.945372, -0.604331, -0.232294, 10.742074, 4.987302, 0.972686, -0.302165, -0.116147, 2.148414, 0.997460, 0.194537, -0.060433, -0.023229, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.060021, 21.583990, 9.994027, 1.939317, -0.606649, -0.231346, 10.791995, 4.997014, 0.969659, -0.303325, -0.115673, 2.158399, 0.999403, 0.193932, -0.060665, -0.023135, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.070021, 21.684031, 10.013391, 1.933239, -0.608958, -0.230398, 10.842015, 5.006696, 0.966620, -0.304479, -0.115199, 2.168403, 1.001339, 0.193324, -0.060896, -0.023040, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.080021, 21.784264, 10.032692, 1.927137, -0.611257, -0.229450, 10.892132, 5.016346, 0.963569, -0.305629, -0.114725, 2.178426, 1.003269, 0.192714, -0.061126, -0.022945, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.090022, 21.884687, 10.051934, 1.921013, -0.613547, -0.228502, 10.942344, 5.025967, 0.960507, -0.306773, -0.114251, 2.188469, 1.005193, 0.192101, -0.061355, -0.022850, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.100022, 21.985304, 10.071114, 1.914867, -0.615827, -0.227554, 10.992652, 5.035557, 0.957433, -0.307914, -0.113777, 2.198530, 1.007111, 0.191487, -0.061583, -0.022755, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.110022, 22.086117, 10.090233, 1.908697, -0.618098, -0.226605, 11.043058, 5.045116, 0.954349, -0.309049, -0.113303, 2.208611, 1.009023, 0.190870, -0.061810, -0.022661, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.120022, 22.187113, 10.109288, 1.902504, -0.620359, -0.225657, 11.093556, 5.054644, 0.951252, -0.310180, -0.112829, 2.218711, 1.010929, 0.190250, -0.062036, -0.022566, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.130023, 22.288305, 10.128284, 1.896289, -0.622611, -0.224709, 11.144153, 5.064142, 0.948144, -0.311306, -0.112354, 2.228830, 1.012828, 0.189629, -0.062261, -0.022471, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.140023, 22.389685, 10.147216, 1.890052, -0.624854, -0.223761, 11.194842, 5.073608, 0.945026, -0.312427, -0.111880, 2.238968, 1.014722, 0.189005, -0.062485, -0.022376, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.150023, 22.491253, 10.166084, 1.883792, -0.627087, -0.222813, 11.245626, 5.083042, 0.941896, -0.313543, -0.111406, 2.249125, 1.016608, 0.188379, -0.062709, -0.022281, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.160023, 22.593012, 10.184893, 1.877510, -0.629310, -0.221864, 11.296506, 5.092446, 0.938755, -0.314655, -0.110932, 2.259301, 1.018489, 0.187751, -0.062931, -0.022186, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.170023, 22.694956, 10.203635, 1.871205, -0.631524, -0.220916, 11.347478, 5.101818, 0.935603, -0.315762, -0.110458, 2.269495, 1.020364, 0.187121, -0.063152, -0.022092, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.180024, 22.797091, 10.222317, 1.864879, -0.633729, -0.219968, 11.398545, 5.111158, 0.932439, -0.316864, -0.109984, 2.279709, 1.022232, 0.186488, -0.063373, -0.021997, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.190024, 22.899410, 10.240934, 1.858531, -0.635924, -0.219020, 11.449705, 5.120467, 0.929265, -0.317962, -0.109510, 2.289940, 1.024094, 0.185853, -0.063592, -0.021902, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.200024, 23.001909, 10.259488, 1.852161, -0.638109, -0.218072, 11.500955, 5.129744, 0.926080, -0.319055, -0.109036, 2.300191, 1.025949, 0.185216, -0.063811, -0.021807, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.210024, 23.104601, 10.277979, 1.845768, -0.640285, -0.217124, 11.552300, 5.138989, 0.922884, -0.320143, -0.108562, 2.310460, 1.027798, 0.184577, -0.064029, -0.021712, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.220025, 23.207476, 10.296406, 1.839354, -0.642452, -0.216175, 11.603738, 5.148203, 0.919677, -0.321226, -0.108088, 2.320747, 1.029641, 0.183935, -0.064245, -0.021618, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.230025, 23.310532, 10.314766, 1.832919, -0.644609, -0.215227, 11.655266, 5.157383, 0.916459, -0.322304, -0.107614, 2.331053, 1.031477, 0.183292, -0.064461, -0.021523, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.240025, 23.413774, 10.333063, 1.826462, -0.646756, -0.214279, 11.706887, 5.166532, 0.913231, -0.323378, -0.107140, 2.341377, 1.033306, 0.182646, -0.064676, -0.021428, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.250025, 23.517199, 10.351296, 1.819984, -0.648894, -0.213331, 11.758599, 5.175648, 0.909992, -0.324447, -0.106665, 2.351720, 1.035130, 0.181998, -0.064889, -0.021333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.260026, 23.620806, 10.369464, 1.813483, -0.651023, -0.212383, 11.810403, 5.184732, 0.906742, -0.325511, -0.106191, 2.362081, 1.036946, 0.181348, -0.065102, -0.021238, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.270026, 23.724594, 10.387567, 1.806963, -0.653142, -0.211435, 11.862297, 5.193783, 0.903481, -0.326571, -0.105717, 2.372459, 1.038757, 0.180696, -0.065314, -0.021143, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.280026, 23.828562, 10.405604, 1.800421, -0.655252, -0.210486, 11.914281, 5.202802, 0.900210, -0.327626, -0.105243, 2.382856, 1.040560, 0.180042, -0.065525, -0.021049, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.290026, 23.932709, 10.423575, 1.793858, -0.657352, -0.209538, 11.966354, 5.211788, 0.896929, -0.328676, -0.104769, 2.393271, 1.042358, 0.179386, -0.065735, -0.020954, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.300026, 24.037035, 10.441482, 1.787273, -0.659443, -0.208590, 12.018517, 5.220741, 0.893636, -0.329721, -0.104295, 2.403704, 1.044148, 0.178727, -0.065944, -0.020859, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.310027, 24.141546, 10.459323, 1.780668, -0.661524, -0.207642, 12.070773, 5.229661, 0.890334, -0.330762, -0.103821, 2.414154, 1.045932, 0.178067, -0.066152, -0.020764, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.320027, 24.246227, 10.477097, 1.774043, -0.663596, -0.206694, 12.123114, 5.238548, 0.887021, -0.331798, -0.103347, 2.424623, 1.047710, 0.177404, -0.066360, -0.020669, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.330027, 24.351093, 10.494804, 1.767396, -0.665658, -0.205746, 12.175547, 5.247402, 0.883698, -0.332829, -0.102873, 2.435109, 1.049481, 0.176740, -0.066566, -0.020575, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.340027, 24.456131, 10.512445, 1.760730, -0.667711, -0.204797, 12.228065, 5.256223, 0.880365, -0.333855, -0.102399, 2.445613, 1.051244, 0.176073, -0.066771, -0.020480, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.350028, 24.561346, 10.530019, 1.754041, -0.669754, -0.203849, 12.280673, 5.265009, 0.877021, -0.334877, -0.101925, 2.456134, 1.053002, 0.175404, -0.066975, -0.020385, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.360028, 24.666735, 10.547526, 1.747334, -0.671788, -0.202901, 12.333367, 5.273763, 0.873667, -0.335894, -0.101451, 2.466673, 1.054753, 0.174733, -0.067179, -0.020290, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.370028, 24.772299, 10.564967, 1.740606, -0.673812, -0.201953, 12.386149, 5.282484, 0.870303, -0.336906, -0.100976, 2.477230, 1.056497, 0.174061, -0.067381, -0.020195, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.380028, 24.878036, 10.582339, 1.733858, -0.675827, -0.201005, 12.439018, 5.291170, 0.866929, -0.337913, -0.100502, 2.487803, 1.058234, 0.173386, -0.067583, -0.020100, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.390028, 24.983950, 10.599645, 1.727088, -0.677832, -0.200057, 12.491975, 5.299822, 0.863544, -0.338916, -0.100028, 2.498395, 1.059965, 0.172709, -0.067783, -0.020006, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.400029, 25.090038, 10.616882, 1.720300, -0.679828, -0.199108, 12.545019, 5.308441, 0.860150, -0.339914, -0.099554, 2.509003, 1.061688, 0.172030, -0.067983, -0.019911, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.410029, 25.196295, 10.634050, 1.713492, -0.681814, -0.198160, 12.598147, 5.317025, 0.856746, -0.340907, -0.099080, 2.519629, 1.063405, 0.171349, -0.068181, -0.019816, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.420029, 25.302725, 10.651152, 1.706664, -0.683791, -0.197212, 12.651362, 5.325576, 0.853332, -0.341896, -0.098606, 2.530272, 1.065115, 0.170666, -0.068379, -0.019721, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.430029, 25.409321, 10.668185, 1.699816, -0.685759, -0.196264, 12.704660, 5.334093, 0.849908, -0.342879, -0.098132, 2.540932, 1.066819, 0.169982, -0.068576, -0.019626, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.440030, 25.516090, 10.685150, 1.692948, -0.687717, -0.195316, 12.758045, 5.342575, 0.846474, -0.343858, -0.097658, 2.551609, 1.068515, 0.169295, -0.068772, -0.019532, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.450030, 25.623028, 10.702044, 1.686061, -0.689665, -0.194368, 12.811514, 5.351022, 0.843031, -0.344833, -0.097184, 2.562303, 1.070204, 0.168606, -0.068967, -0.019437, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.460030, 25.730135, 10.718872, 1.679155, -0.691604, -0.193419, 12.865067, 5.359436, 0.839577, -0.345802, -0.096710, 2.573014, 1.071887, 0.167915, -0.069160, -0.019342, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.470030, 25.837410, 10.735629, 1.672229, -0.693534, -0.192471, 12.918705, 5.367815, 0.836115, -0.346767, -0.096236, 2.583741, 1.073563, 0.167223, -0.069353, -0.019247, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.480031, 25.944853, 10.752317, 1.665283, -0.695454, -0.191523, 12.972426, 5.376159, 0.832642, -0.347727, -0.095762, 2.594485, 1.075232, 0.166528, -0.069545, -0.019152, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.490031, 26.052462, 10.768934, 1.658319, -0.697364, -0.190575, 13.026231, 5.384467, 0.829160, -0.348682, -0.095287, 2.605246, 1.076894, 0.165832, -0.069736, -0.019057, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.500031, 26.160238, 10.785484, 1.651336, -0.699265, -0.189627, 13.080119, 5.392742, 0.825668, -0.349633, -0.094813, 2.616023, 1.078548, 0.165134, -0.069927, -0.018963, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.510031, 26.268175, 10.801964, 1.644334, -0.701157, -0.188679, 13.134088, 5.400982, 0.822167, -0.350578, -0.094339, 2.626817, 1.080196, 0.164433, -0.070116, -0.018868, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.520031, 26.376280, 10.818372, 1.637313, -0.703039, -0.187730, 13.188140, 5.409186, 0.818657, -0.351519, -0.093865, 2.637628, 1.081837, 0.163731, -0.070304, -0.018773, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.530032, 26.484550, 10.834710, 1.630273, -0.704912, -0.186782, 13.242275, 5.417355, 0.815136, -0.352456, -0.093391, 2.648455, 1.083471, 0.163027, -0.070491, -0.018678, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.540032, 26.592981, 10.850977, 1.623214, -0.706775, -0.185834, 13.296491, 5.425488, 0.811607, -0.353387, -0.092917, 2.659298, 1.085098, 0.162321, -0.070677, -0.018583, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.550032, 26.701572, 10.867175, 1.616137, -0.708628, -0.184886, 13.350786, 5.433588, 0.808069, -0.354314, -0.092443, 2.670157, 1.086718, 0.161614, -0.070863, -0.018489, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.560032, 26.810328, 10.883302, 1.609042, -0.710472, -0.183938, 13.405164, 5.441651, 0.804521, -0.355236, -0.091969, 2.681032, 1.088330, 0.160904, -0.071047, -0.018394, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.570033, 26.919245, 10.899357, 1.601927, -0.712307, -0.182990, 13.459622, 5.449678, 0.800963, -0.356154, -0.091495, 2.691924, 1.089936, 0.160193, -0.071231, -0.018299, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.580033, 27.028318, 10.915340, 1.594795, -0.714132, -0.182041, 13.514159, 5.457670, 0.797397, -0.357066, -0.091021, 2.702832, 1.091534, 0.159480, -0.071413, -0.018204, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.590033, 27.137554, 10.931252, 1.587644, -0.715948, -0.181093, 13.568777, 5.465626, 0.793822, -0.357974, -0.090547, 2.713755, 1.093125, 0.158764, -0.071595, -0.018109, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.600033, 27.246948, 10.947093, 1.580476, -0.717754, -0.180145, 13.623474, 5.473547, 0.790238, -0.358877, -0.090073, 2.724695, 1.094710, 0.158048, -0.071775, -0.018015, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.610034, 27.356503, 10.962863, 1.573290, -0.719551, -0.179197, 13.678251, 5.481431, 0.786645, -0.359776, -0.089598, 2.735650, 1.096286, 0.157329, -0.071955, -0.017920, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.620034, 27.466209, 10.978559, 1.566084, -0.721338, -0.178249, 13.733105, 5.489280, 0.783042, -0.360669, -0.089124, 2.746621, 1.097856, 0.156608, -0.072134, -0.017825, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.630034, 27.576078, 10.994184, 1.558862, -0.723116, -0.177300, 13.788039, 5.497092, 0.779431, -0.361558, -0.088650, 2.757608, 1.099419, 0.155886, -0.072312, -0.017730, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.640034, 27.686100, 11.009738, 1.551622, -0.724884, -0.176352, 13.843050, 5.504869, 0.775811, -0.362442, -0.088176, 2.768610, 1.100974, 0.155162, -0.072488, -0.017635, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.650034, 27.796280, 11.025219, 1.544364, -0.726643, -0.175404, 13.898140, 5.512609, 0.772182, -0.363322, -0.087702, 2.779627, 1.102522, 0.154436, -0.072664, -0.017540, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.660035, 27.906610, 11.040627, 1.537088, -0.728393, -0.174456, 13.953305, 5.520313, 0.768544, -0.364196, -0.087228, 2.790661, 1.104063, 0.153709, -0.072839, -0.017446, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.670035, 28.017096, 11.055961, 1.529796, -0.730132, -0.173508, 14.008548, 5.527980, 0.764898, -0.365066, -0.086754, 2.801709, 1.105596, 0.152980, -0.073013, -0.017351, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.680035, 28.127733, 11.071222, 1.522486, -0.731863, -0.172560, 14.063867, 5.535611, 0.761243, -0.365931, -0.086280, 2.812773, 1.107122, 0.152249, -0.073186, -0.017256, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.690035, 28.238523, 11.086411, 1.515158, -0.733584, -0.171611, 14.119262, 5.543206, 0.757579, -0.366792, -0.085806, 2.823852, 1.108641, 0.151516, -0.073358, -0.017161, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.700036, 28.349466, 11.101527, 1.507814, -0.735295, -0.170663, 14.174733, 5.550764, 0.753907, -0.367647, -0.085332, 2.834946, 1.110153, 0.150781, -0.073530, -0.017066, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.710036, 28.460560, 11.116569, 1.500452, -0.736997, -0.169715, 14.230280, 5.558284, 0.750226, -0.368498, -0.084858, 2.846056, 1.111657, 0.150045, -0.073700, -0.016972, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.720036, 28.571804, 11.131536, 1.493073, -0.738689, -0.168767, 14.285902, 5.565768, 0.746537, -0.369345, -0.084383, 2.857180, 1.113154, 0.149307, -0.073869, -0.016877, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.730036, 28.683195, 11.146429, 1.485678, -0.740372, -0.167819, 14.341598, 5.573215, 0.742839, -0.370186, -0.083909, 2.868319, 1.114643, 0.148568, -0.074037, -0.016782, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.740036, 28.794737, 11.161250, 1.478266, -0.742046, -0.166871, 14.397368, 5.580625, 0.739133, -0.371023, -0.083435, 2.879473, 1.116125, 0.147827, -0.074205, -0.016687, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.750037, 28.906425, 11.175997, 1.470836, -0.743710, -0.165922, 14.453213, 5.587998, 0.735418, -0.371855, -0.082961, 2.890642, 1.117600, 0.147084, -0.074371, -0.016592, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.760037, 29.018263, 11.190668, 1.463391, -0.745364, -0.164974, 14.509131, 5.595334, 0.731695, -0.372682, -0.082487, 2.901826, 1.119067, 0.146339, -0.074536, -0.016497, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.770037, 29.130241, 11.205264, 1.455929, -0.747009, -0.164026, 14.565121, 5.602632, 0.727965, -0.373505, -0.082013, 2.913024, 1.120526, 0.145593, -0.074701, -0.016403, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.780037, 29.242373, 11.219786, 1.448451, -0.748645, -0.163078, 14.621186, 5.609893, 0.724225, -0.374323, -0.081539, 2.924237, 1.121979, 0.144845, -0.074865, -0.016308, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.790038, 29.354643, 11.234234, 1.440956, -0.750271, -0.162130, 14.677321, 5.617117, 0.720478, -0.375136, -0.081065, 2.935464, 1.123423, 0.144096, -0.075027, -0.016213, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.800038, 29.467060, 11.248607, 1.433444, -0.751888, -0.161182, 14.733530, 5.624303, 0.716722, -0.375944, -0.080591, 2.946706, 1.124861, 0.143345, -0.075189, -0.016118, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.810038, 29.579620, 11.262903, 1.425918, -0.753495, -0.160233, 14.789810, 5.631452, 0.712959, -0.376747, -0.080117, 2.957962, 1.126290, 0.142592, -0.075349, -0.016023, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
